Kommunkod	Region	År	Befolkning
2284	2284 Örnsköldsvik	2037	53533
2303	2303 Ragunda	2037	4733
2305	2305 Bräcke	2037	5553
2309	2309 Krokom	2037	15306
2313	2313 Strömsund	2037	10165
2321	2321 Åre	2037	13180
2326	2326 Berg	2037	6736
2361	2361 Härjedalen	2037	9626
2380	2380 Östersund	2037	66793
2401	2401 Nordmaling	2037	7022
2403	2403 Bjurholm	2037	2441
2404	2404 Vindeln	2037	5474
2409	2409 Robertsfors	2037	6815
2417	2417 Norsjö	2037	3624
2418	2418 Malå	2037	2719
2421	2421 Storuman	2037	5450
2422	2422 Sorsele	2037	2233
2425	2425 Dorotea	2037	2153
2460	2460 Vännäs	2037	9404
2462	2462 Vilhelmina	2037	5631
2463	2463 Åsele	2037	2566
2480	2480 Umeå	2037	145637
2481	2481 Lycksele	2037	11737
2482	2482 Skellefteå	2037	71607
2505	2505 Arvidsjaur	2037	5722
2506	2506 Arjeplog	2037	2311
2510	2510 Jokkmokk	2037	4182
2513	2513 Överkalix	2037	2673
2514	2514 Kalix	2037	14292
2518	2518 Övertorneå	2037	3510
2521	2521 Pajala	2037	5192
2523	2523 Gällivare	2037	15453
2560	2560 Älvsbyn	2037	7223
2580	2580 Luleå	2037	80757
2581	2581 Piteå	2037	41652
2582	2582 Boden	2037	26473
2583	2583 Haparanda	2037	8408
2584	2584 Kiruna	2037	20369
0114	0114 Upplands Väsby	2038	54769
0115	0115 Vallentuna	2038	38619
0117	0117 Österåker	2038	56472
0120	0120 Värmdö	2038	53928
0123	0123 Järfälla	2038	97088
0125	0125 Ekerö	2038	32315
0126	0126 Huddinge	2038	127600
0127	0127 Botkyrka	2038	111266
0128	0128 Salem	2038	19168
0136	0136 Haninge	2038	111778
0138	0138 Tyresö	2038	55114
0139	0139 Upplands-Bro	2038	36468
0140	0140 Nykvarn	2038	13646
0160	0160 Täby	2038	81892
0162	0162 Danderyd	2038	33149
0163	0163 Sollentuna	2038	82876
0180	0180 Stockholm	2038	1122954
0181	0181 Södertälje	2038	112843
0182	0182 Nacka	2038	124190
0183	0183 Sundbyberg	2038	64207
0184	0184 Solna	2038	96458
0186	0186 Lidingö	2038	51850
0187	0187 Vaxholm	2038	13016
0188	0188 Norrtälje	2038	74301
0191	0191 Sigtuna	2038	57408
0192	0192 Nynäshamn	2038	32567
0305	0305 Håbo	2038	24884
0319	0319 Älvkarleby	2038	10058
0330	0330 Knivsta	2038	24384
0331	0331 Heby	2038	15754
0360	0360 Tierp	2038	23247
0380	0380 Uppsala	2038	277066
0381	0381 Enköping	2038	55606
0382	0382 Östhammar	2038	24141
0428	0428 Vingåker	2038	8739
0461	0461 Gnesta	2038	12619
0480	0480 Nyköping	2038	61703
0481	0481 Oxelösund	2038	12361
0482	0482 Flen	2038	15314
0483	0483 Katrineholm	2038	36340
0484	0484 Eskilstuna	2038	112641
0486	0486 Strängnäs	2038	42587
0488	0488 Trosa	2038	18048
0509	0509 Ödeshög	2038	5330
0512	0512 Ydre	2038	3742
0513	0513 Kinda	2038	10321
0560	0560 Boxholm	2038	5701
0561	0561 Åtvidaberg	2038	11283
0562	0562 Finspång	2038	21688
0563	0563 Valdemarsvik	2038	7258
0580	0580 Linköping	2038	183822
0581	0581 Norrköping	2038	155717
0582	0582 Söderköping	2038	15344
0583	0583 Motala	2038	44221
0584	0584 Vadstena	2038	7945
0586	0586 Mjölby	2038	30406
0604	0604 Aneby	2038	7125
0617	0617 Gnosjö	2038	9394
0642	0642 Mullsjö	2038	7670
0643	0643 Habo	2038	14588
0662	0662 Gislaved	2038	28747
0665	0665 Vaggeryd	2038	16213
0680	0680 Jönköping	2038	158910
0682	0682 Nässjö	2038	32264
0683	0683 Värnamo	2038	36021
0684	0684 Sävsjö	2038	11271
0685	0685 Vetlanda	2038	27216
0686	0686 Eksjö	2038	18042
0687	0687 Tranås	2038	18824
0760	0760 Uppvidinge	2038	8270
0761	0761 Lessebo	2038	7900
0763	0763 Tingsryd	2038	11968
0764	0764 Alvesta	2038	19846
0765	0765 Älmhult	2038	19027
0767	0767 Markaryd	2038	10698
0780	0780 Växjö	2038	105281
0781	0781 Ljungby	2038	28857
0821	0821 Högsby	2038	5049
0834	0834 Torsås	2038	6948
0840	0840 Mörbylånga	2038	16303
0860	0860 Hultsfred	2038	12885
0861	0861 Mönsterås	2038	12591
0862	0862 Emmaboda	2038	8983
0880	0880 Kalmar	2038	77735
0881	0881 Nybro	2038	19269
0882	0882 Oskarshamn	2038	25920
0883	0883 Västervik	2038	35441
0884	0884 Vimmerby	2038	14719
0885	0885 Borgholm	2038	10247
0980	0980 Gotland	2038	64712
1060	1060 Olofström	2038	12549
1080	1080 Karlskrona	2038	66498
1081	1081 Ronneby	2038	27938
1082	1082 Karlshamn	2038	31503
1083	1083 Sölvesborg	2038	17592
1214	1214 Svalöv	2038	15094
1230	1230 Staffanstorp	2038	29600
1231	1231 Burlöv	2038	22191
1233	1233 Vellinge	2038	41695
1256	1256 Östra Göinge	2038	14707
1257	1257 Örkelljunga	2038	10991
1260	1260 Bjuv	2038	17358
1261	1261 Kävlinge	2038	34744
1262	1262 Lomma	2038	26251
1263	1263 Svedala	2038	26521
1264	1264 Skurup	2038	18123
1265	1265 Sjöbo	2038	21196
1266	1266 Hörby	2038	16807
1267	1267 Höör	2038	18679
1270	1270 Tomelilla	2038	14490
1272	1272 Bromölla	2038	12658
1273	1273 Osby	2038	13534
1275	1275 Perstorp	2038	7812
1276	1276 Klippan	2038	18638
1277	1277 Åstorp	2038	18158
1278	1278 Båstad	2038	17029
1280	1280 Malmö	2038	403818
1281	1281 Lund	2038	141759
1282	1282 Landskrona	2038	50357
1283	1283 Helsingborg	2038	168528
1284	1284 Höganäs	2038	30032
1285	1285 Eslöv	2038	38748
1286	1286 Ystad	2038	34308
1287	1287 Trelleborg	2038	51930
1290	1290 Kristianstad	2038	91576
1291	1291 Simrishamn	2038	19592
1292	1292 Ängelholm	2038	48026
1293	1293 Hässleholm	2038	53276
1315	1315 Hylte	2038	10102
1380	1380 Halmstad	2038	116391
1381	1381 Laholm	2038	28909
1382	1382 Falkenberg	2038	51672
1383	1383 Varberg	2038	75015
1384	1384 Kungsbacka	2038	94552
1401	1401 Härryda	2038	42994
1402	1402 Partille	2038	44353
1407	1407 Öckerö	2038	13219
1415	1415 Stenungsund	2038	29923
1419	1419 Tjörn	2038	17298
1421	1421 Orust	2038	15598
1427	1427 Sotenäs	2038	9512
1430	1430 Munkedal	2038	10592
1435	1435 Tanum	2038	13519
1438	1438 Dals-Ed	2038	4571
1439	1439 Färgelanda	2038	6462
1440	1440 Ale	2038	36905
1441	1441 Lerum	2038	48205
1442	1442 Vårgårda	2038	13418
1443	1443 Bollebygd	2038	10794
1444	1444 Grästorp	2038	6089
1445	1445 Essunga	2038	6002
1446	1446 Karlsborg	2038	6786
1447	1447 Gullspång	2038	4967
1452	1452 Tranemo	2038	12144
1460	1460 Bengtsfors	2038	8644
1461	1461 Mellerud	2038	8920
1462	1462 Lilla Edet	2038	16416
1463	1463 Mark	2038	37851
1465	1465 Svenljunga	2038	11167
1466	1466 Herrljunga	2038	9790
1470	1470 Vara	2038	16868
1471	1471 Götene	2038	13027
1472	1472 Tibro	2038	11581
1473	1473 Töreboda	2038	8905
1480	1480 Göteborg	2038	656379
1481	1481 Mölndal	2038	78558
1482	1482 Kungälv	2038	55648
1484	1484 Lysekil	2038	13914
1485	1485 Uddevalla	2038	61501
1486	1486 Strömstad	2038	13850
1487	1487 Vänersborg	2038	40418
1488	1488 Trollhättan	2038	62447
1489	1489 Alingsås	2038	45562
1490	1490 Borås	2038	123848
1491	1491 Ulricehamn	2038	26701
1492	1492 Åmål	2038	11527
1493	1493 Mariestad	2038	24973
1494	1494 Lidköping	2038	42537
1495	1495 Skara	2038	18448
1496	1496 Skövde	2038	61908
1497	1497 Hjo	2038	9600
1498	1498 Tidaholm	2038	12601
1499	1499 Falköping	2038	33757
1715	1715 Kil	2038	12173
1730	1730 Eda	2038	8120
1737	1737 Torsby	2038	10150
1760	1760 Storfors	2038	3600
1761	1761 Hammarö	2038	18232
1762	1762 Munkfors	2038	3541
1763	1763 Forshaga	2038	11484
1764	1764 Grums	2038	8723
1765	1765 Årjäng	2038	9123
1766	1766 Sunne	2038	12766
1780	1780 Karlstad	2038	102139
1781	1781 Kristinehamn	2038	22877
1782	1782 Filipstad	2038	9100
1783	1783 Hagfors	2038	9836
1784	1784 Arvika	2038	25091
1785	1785 Säffle	2038	14112
1814	1814 Lekeberg	2038	9829
1860	1860 Laxå	2038	5151
1861	1861 Hallsberg	2038	16628
1862	1862 Degerfors	2038	9385
1863	1863 Hällefors	2038	6224
1864	1864 Ljusnarsberg	2038	4144
1880	1880 Örebro	2038	174181
1881	1881 Kumla	2038	23503
1882	1882 Askersund	2038	11242
1883	1883 Karlskoga	2038	29922
1884	1884 Nora	2038	10794
1885	1885 Lindesberg	2038	22206
1904	1904 Skinnskatteberg	2038	4226
1907	1907 Surahammar	2038	10012
1960	1960 Kungsör	2038	8858
1961	1961 Hallstahammar	2038	17539
1962	1962 Norberg	2038	5239
1980	1980 Västerås	2038	173910
1981	1981 Sala	2038	23759
1982	1982 Fagersta	2038	12923
1983	1983 Köping	2038	26504
1984	1984 Arboga	2038	14198
2021	2021 Vansbro	2038	6359
2023	2023 Malung-Sälen	2038	9724
2026	2026 Gagnef	2038	10734
2029	2029 Leksand	2038	16370
2031	2031 Rättvik	2038	11137
2034	2034 Orsa	2038	6739
2039	2039 Älvdalen	2038	6705
2061	2061 Smedjebacken	2038	10831
2062	2062 Mora	2038	20396
2080	2080 Falun	2038	62397
2081	2081 Borlänge	2038	52958
2082	2082 Säter	2038	11198
2083	2083 Hedemora	2038	14604
2084	2084 Avesta	2038	22247
2085	2085 Ludvika	2038	25758
2101	2101 Ockelbo	2038	5569
2104	2104 Hofors	2038	9320
2121	2121 Ovanåker	2038	11102
2132	2132 Nordanstig	2038	9217
2161	2161 Ljusdal	2038	17516
2180	2180 Gävle	2038	108000
2181	2181 Sandviken	2038	38897
2182	2182 Söderhamn	2038	22953
2183	2183 Bollnäs	2038	25244
2184	2184 Hudiksvall	2038	36707
2260	2260 Ånge	2038	8357
2262	2262 Timrå	2038	16587
2280	2280 Härnösand	2038	23133
2281	2281 Sundsvall	2038	97141
2282	2282 Kramfors	2038	15966
2283	2283 Sollefteå	2038	16381
2284	2284 Örnsköldsvik	2038	53398
2303	2303 Ragunda	2038	4720
2305	2305 Bräcke	2038	5530
2309	2309 Krokom	2038	15303
2313	2313 Strömsund	2038	10121
2321	2321 Åre	2038	13222
2326	2326 Berg	2038	6724
2361	2361 Härjedalen	2038	9613
2380	2380 Östersund	2038	66898
2401	2401 Nordmaling	2038	7023
2403	2403 Bjurholm	2038	2444
2404	2404 Vindeln	2038	5473
2409	2409 Robertsfors	2038	6820
2417	2417 Norsjö	2038	3612
2418	2418 Malå	2038	2707
2421	2421 Storuman	2038	5437
2422	2422 Sorsele	2038	2226
2425	2425 Dorotea	2038	2142
2460	2460 Vännäs	2038	9418
2462	2462 Vilhelmina	2038	5604
2463	2463 Åsele	2038	2559
2480	2480 Umeå	2038	146381
2481	2481 Lycksele	2038	11715
2482	2482 Skellefteå	2038	71552
2505	2505 Arvidsjaur	2038	5710
2506	2506 Arjeplog	2038	2295
2510	2510 Jokkmokk	2038	4159
2513	2513 Överkalix	2038	2649
2514	2514 Kalix	2038	14232
2518	2518 Övertorneå	2038	3480
2521	2521 Pajala	2038	5159
2523	2523 Gällivare	2038	15384
2560	2560 Älvsbyn	2038	7192
2580	2580 Luleå	2038	80835
2581	2581 Piteå	2038	41603
2582	2582 Boden	2038	26402
2583	2583 Haparanda	2038	8379
2584	2584 Kiruna	2038	20320
0114	0114 Upplands Väsby	2039	55079
0115	0115 Vallentuna	2039	38896
0117	0117 Österåker	2039	56845
0120	0120 Värmdö	2039	54301
0123	0123 Järfälla	2039	97730
0125	0125 Ekerö	2039	32485
0126	0126 Huddinge	2039	128277
0127	0127 Botkyrka	2039	112289
0128	0128 Salem	2039	19305
0136	0136 Haninge	2039	112489
0138	0138 Tyresö	2039	55447
0139	0139 Upplands-Bro	2039	36688
0140	0140 Nykvarn	2039	13748
0160	0160 Täby	2039	82329
0162	0162 Danderyd	2039	33241
0163	0163 Sollentuna	2039	83304
0180	0180 Stockholm	2039	1132028
0181	0181 Södertälje	2039	113466
0182	0182 Nacka	2039	124955
0183	0183 Sundbyberg	2039	64651
0184	0184 Solna	2039	96982
0186	0186 Lidingö	2039	52063
0187	0187 Vaxholm	2039	13077
0188	0188 Norrtälje	2039	74721
0191	0191 Sigtuna	2039	57704
0192	0192 Nynäshamn	2039	32714
0305	0305 Håbo	2039	25008
0319	0319 Älvkarleby	2039	10085
0330	0330 Knivsta	2039	24585
0331	0331 Heby	2039	15823
0360	0360 Tierp	2039	23343
0380	0380 Uppsala	2039	278917
0381	0381 Enköping	2039	55974
0382	0382 Östhammar	2039	24229
0428	0428 Vingåker	2039	8739
0461	0461 Gnesta	2039	12670
0480	0480 Nyköping	2039	61890
0481	0481 Oxelösund	2039	12374
0482	0482 Flen	2039	15307
0483	0483 Katrineholm	2039	36407
0484	0484 Eskilstuna	2039	112938
0486	0486 Strängnäs	2039	42786
0488	0488 Trosa	2039	18178
0509	0509 Ödeshög	2039	5332
0512	0512 Ydre	2039	3745
0513	0513 Kinda	2039	10334
0560	0560 Boxholm	2039	5711
0561	0561 Åtvidaberg	2039	11285
0562	0562 Finspång	2039	21713
0563	0563 Valdemarsvik	2039	7250
0580	0580 Linköping	2039	184731
0581	0581 Norrköping	2039	156345
0582	0582 Söderköping	2039	15381
0583	0583 Motala	2039	44255
0584	0584 Vadstena	2039	7960
0586	0586 Mjölby	2039	30502
0604	0604 Aneby	2039	7133
0617	0617 Gnosjö	2039	9390
0642	0642 Mullsjö	2039	7682
0643	0643 Habo	2039	14657
0662	0662 Gislaved	2039	28737
0665	0665 Vaggeryd	2039	16278
0680	0680 Jönköping	2039	159681
0682	0682 Nässjö	2039	32277
0683	0683 Värnamo	2039	36098
0684	0684 Sävsjö	2039	11258
0685	0685 Vetlanda	2039	27198
0686	0686 Eksjö	2039	18060
0687	0687 Tranås	2039	18830
0760	0760 Uppvidinge	2039	8245
0761	0761 Lessebo	2039	7885
0763	0763 Tingsryd	2039	11960
0764	0764 Alvesta	2039	19832
0765	0765 Älmhult	2039	19075
0767	0767 Markaryd	2039	10718
0780	0780 Växjö	2039	105708
0781	0781 Ljungby	2039	28885
0821	0821 Högsby	2039	5034
0834	0834 Torsås	2039	6942
0840	0840 Mörbylånga	2039	16305
0860	0860 Hultsfred	2039	12854
0861	0861 Mönsterås	2039	12572
0862	0862 Emmaboda	2039	8974
0880	0880 Kalmar	2039	77988
0881	0881 Nybro	2039	19231
0882	0882 Oskarshamn	2039	25864
0883	0883 Västervik	2039	35382
0884	0884 Vimmerby	2039	14682
0885	0885 Borgholm	2039	10224
0980	0980 Gotland	2039	64855
1060	1060 Olofström	2039	12539
1080	1080 Karlskrona	2039	66536
1081	1081 Ronneby	2039	27892
1082	1082 Karlshamn	2039	31492
1083	1083 Sölvesborg	2039	17610
1214	1214 Svalöv	2039	15135
1230	1230 Staffanstorp	2039	29743
1231	1231 Burlöv	2039	22313
1233	1233 Vellinge	2039	41880
1256	1256 Östra Göinge	2039	14716
1257	1257 Örkelljunga	2039	11027
1260	1260 Bjuv	2039	17480
1261	1261 Kävlinge	2039	34879
1262	1262 Lomma	2039	26353
1263	1263 Svedala	2039	26659
1264	1264 Skurup	2039	18206
1265	1265 Sjöbo	2039	21280
1266	1266 Hörby	2039	16861
1267	1267 Höör	2039	18765
1270	1270 Tomelilla	2039	14531
1272	1272 Bromölla	2039	12671
1273	1273 Osby	2039	13550
1275	1275 Perstorp	2039	7859
1276	1276 Klippan	2039	18692
1277	1277 Åstorp	2039	18294
1278	1278 Båstad	2039	17086
1280	1280 Malmö	2039	406509
1281	1281 Lund	2039	142349
1282	1282 Landskrona	2039	50560
1283	1283 Helsingborg	2039	169428
1284	1284 Höganäs	2039	30148
1285	1285 Eslöv	2039	39020
1286	1286 Ystad	2039	34441
1287	1287 Trelleborg	2039	52301
1290	1290 Kristianstad	2039	91819
1291	1291 Simrishamn	2039	19636
1292	1292 Ängelholm	2039	48224
1293	1293 Hässleholm	2039	53356
1315	1315 Hylte	2039	10095
1380	1380 Halmstad	2039	116985
1381	1381 Laholm	2039	29010
1382	1382 Falkenberg	2039	51896
1383	1383 Varberg	2039	75393
1384	1384 Kungsbacka	2039	95026
1401	1401 Härryda	2039	43217
1402	1402 Partille	2039	44590
1407	1407 Öckerö	2039	13242
1415	1415 Stenungsund	2039	30054
1419	1419 Tjörn	2039	17335
1421	1421 Orust	2039	15614
1427	1427 Sotenäs	2039	9523
1430	1430 Munkedal	2039	10603
1435	1435 Tanum	2039	13538
1438	1438 Dals-Ed	2039	4566
1439	1439 Färgelanda	2039	6466
1440	1440 Ale	2039	37128
1441	1441 Lerum	2039	48433
1442	1442 Vårgårda	2039	13468
1443	1443 Bollebygd	2039	10847
1444	1444 Grästorp	2039	6115
1445	1445 Essunga	2039	6015
1446	1446 Karlsborg	2039	6783
1447	1447 Gullspång	2039	4962
1452	1452 Tranemo	2039	12165
1460	1460 Bengtsfors	2039	8622
1461	1461 Mellerud	2039	8918
1462	1462 Lilla Edet	2039	16507
1463	1463 Mark	2039	38048
1465	1465 Svenljunga	2039	11191
1466	1466 Herrljunga	2039	9810
1470	1470 Vara	2039	16910
1471	1471 Götene	2039	13027
1472	1472 Tibro	2039	11604
1473	1473 Töreboda	2039	8904
1480	1480 Göteborg	2039	660152
1481	1481 Mölndal	2039	79014
1482	1482 Kungälv	2039	56009
1484	1484 Lysekil	2039	13902
1485	1485 Uddevalla	2039	61712
1486	1486 Strömstad	2039	13868
1487	1487 Vänersborg	2039	40492
1488	1488 Trollhättan	2039	62655
1489	1489 Alingsås	2039	45731
1490	1490 Borås	2039	124374
1491	1491 Ulricehamn	2039	26792
1492	1492 Åmål	2039	11504
1493	1493 Mariestad	2039	25007
1494	1494 Lidköping	2039	42642
1495	1495 Skara	2039	18458
1496	1496 Skövde	2039	62151
1497	1497 Hjo	2039	9619
1498	1498 Tidaholm	2039	12602
1499	1499 Falköping	2039	33788
1715	1715 Kil	2039	12168
1730	1730 Eda	2039	8105
1737	1737 Torsby	2039	10112
1760	1760 Storfors	2039	3592
1761	1761 Hammarö	2039	18272
1762	1762 Munkfors	2039	3540
1763	1763 Forshaga	2039	11473
1764	1764 Grums	2039	8712
1765	1765 Årjäng	2039	9086
1766	1766 Sunne	2039	12740
1780	1780 Karlstad	2039	102408
1781	1781 Kristinehamn	2039	22832
1782	1782 Filipstad	2039	9060
1783	1783 Hagfors	2039	9780
1784	1784 Arvika	2039	25075
1785	1785 Säffle	2039	14061
1814	1814 Lekeberg	2039	9876
1860	1860 Laxå	2039	5144
1861	1861 Hallsberg	2039	16646
1862	1862 Degerfors	2039	9382
1863	1863 Hällefors	2039	6210
1864	1864 Ljusnarsberg	2039	4149
1880	1880 Örebro	2039	174999
1881	1881 Kumla	2039	23596
1882	1882 Askersund	2039	11237
1883	1883 Karlskoga	2039	29935
1884	1884 Nora	2039	10801
1885	1885 Lindesberg	2039	22177
1904	1904 Skinnskatteberg	2039	4231
1907	1907 Surahammar	2039	10023
1960	1960 Kungsör	2039	8870
1961	1961 Hallstahammar	2039	17590
1962	1962 Norberg	2039	5230
1980	1980 Västerås	2039	174722
1981	1981 Sala	2039	23787
1982	1982 Fagersta	2039	12934
1983	1983 Köping	2039	26528
1984	1984 Arboga	2039	14211
2021	2021 Vansbro	2039	6346
2023	2023 Malung-Sälen	2039	9711
2026	2026 Gagnef	2039	10734
2029	2029 Leksand	2039	16369
2031	2031 Rättvik	2039	11135
2034	2034 Orsa	2039	6732
2039	2039 Älvdalen	2039	6698
2061	2061 Smedjebacken	2039	10828
2062	2062 Mora	2039	20384
2080	2080 Falun	2039	62483
2081	2081 Borlänge	2039	52979
2082	2082 Säter	2039	11187
2083	2083 Hedemora	2039	14574
2084	2084 Avesta	2039	22223
2085	2085 Ludvika	2039	25733
2101	2101 Ockelbo	2039	5552
2104	2104 Hofors	2039	9313
2121	2121 Ovanåker	2039	11062
2132	2132 Nordanstig	2039	9222
2161	2161 Ljusdal	2039	17465
2180	2180 Gävle	2039	108221
2181	2181 Sandviken	2039	38885
2182	2182 Söderhamn	2039	22847
2183	2183 Bollnäs	2039	25169
2184	2184 Hudiksvall	2039	36662
2260	2260 Ånge	2039	8322
2262	2262 Timrå	2039	16535
2280	2280 Härnösand	2039	23049
2281	2281 Sundsvall	2039	97138
2282	2282 Kramfors	2039	15893
2283	2283 Sollefteå	2039	16289
2284	2284 Örnsköldsvik	2039	53276
2303	2303 Ragunda	2039	4708
2305	2305 Bräcke	2039	5511
2309	2309 Krokom	2039	15304
2313	2313 Strömsund	2039	10083
2321	2321 Åre	2039	13264
2326	2326 Berg	2039	6713
2361	2361 Härjedalen	2039	9601
2380	2380 Östersund	2039	67006
2401	2401 Nordmaling	2039	7025
2403	2403 Bjurholm	2039	2448
2404	2404 Vindeln	2039	5471
2409	2409 Robertsfors	2039	6826
2417	2417 Norsjö	2039	3600
2418	2418 Malå	2039	2695
2421	2421 Storuman	2039	5426
2422	2422 Sorsele	2039	2221
2425	2425 Dorotea	2039	2133
2460	2460 Vännäs	2039	9435
2462	2462 Vilhelmina	2039	5579
2463	2463 Åsele	2039	2553
2480	2480 Umeå	2039	147103
2481	2481 Lycksele	2039	11696
2482	2482 Skellefteå	2039	71508
2505	2505 Arvidsjaur	2039	5701
2506	2506 Arjeplog	2039	2281
2510	2510 Jokkmokk	2039	4137
2513	2513 Överkalix	2039	2626
2514	2514 Kalix	2039	14175
2518	2518 Övertorneå	2039	3451
2521	2521 Pajala	2039	5127
2523	2523 Gällivare	2039	15322
2560	2560 Älvsbyn	2039	7163
2580	2580 Luleå	2039	80909
2581	2581 Piteå	2039	41560
2582	2582 Boden	2039	26332
2583	2583 Haparanda	2039	8354
2584	2584 Kiruna	2039	20280
0114	0114 Upplands Väsby	2040	55389
0115	0115 Vallentuna	2040	39189
0117	0117 Österåker	2040	57216
0120	0120 Värmdö	2040	54674
0123	0123 Järfälla	2040	98365
0125	0125 Ekerö	2040	32661
0126	0126 Huddinge	2040	128957
0127	0127 Botkyrka	2040	113318
0128	0128 Salem	2040	19449
0136	0136 Haninge	2040	113192
0138	0138 Tyresö	2040	55786
0139	0139 Upplands-Bro	2040	36907
0140	0140 Nykvarn	2040	13850
0160	0160 Täby	2040	82775
0162	0162 Danderyd	2040	33343
0163	0163 Sollentuna	2040	83734
0180	0180 Stockholm	2040	1141074
0181	0181 Södertälje	2040	114083
0182	0182 Nacka	2040	125725
0183	0183 Sundbyberg	2040	65080
0184	0184 Solna	2040	97493
0186	0186 Lidingö	2040	52286
0187	0187 Vaxholm	2040	13141
0188	0188 Norrtälje	2040	75139
0191	0191 Sigtuna	2040	57996
0192	0192 Nynäshamn	2040	32864
0305	0305 Håbo	2040	25136
0319	0319 Älvkarleby	2040	10114
0330	0330 Knivsta	2040	24785
0331	0331 Heby	2040	15894
0360	0360 Tierp	2040	23443
0380	0380 Uppsala	2040	280710
0381	0381 Enköping	2040	56344
0382	0382 Östhammar	2040	24321
0428	0428 Vingåker	2040	8742
0461	0461 Gnesta	2040	12722
0480	0480 Nyköping	2040	62085
0481	0481 Oxelösund	2040	12391
0482	0482 Flen	2040	15306
0483	0483 Katrineholm	2040	36480
0484	0484 Eskilstuna	2040	113251
0486	0486 Strängnäs	2040	42989
0488	0488 Trosa	2040	18306
0509	0509 Ödeshög	2040	5337
0512	0512 Ydre	2040	3749
0513	0513 Kinda	2040	10349
0560	0560 Boxholm	2040	5721
0561	0561 Åtvidaberg	2040	11289
0562	0562 Finspång	2040	21745
0563	0563 Valdemarsvik	2040	7245
0580	0580 Linköping	2040	185621
0581	0581 Norrköping	2040	156982
0582	0582 Söderköping	2040	15423
0583	0583 Motala	2040	44297
0584	0584 Vadstena	2040	7977
0586	0586 Mjölby	2040	30602
0604	0604 Aneby	2040	7144
0617	0617 Gnosjö	2040	9387
0642	0642 Mullsjö	2040	7694
0643	0643 Habo	2040	14728
0662	0662 Gislaved	2040	28732
0665	0665 Vaggeryd	2040	16344
0680	0680 Jönköping	2040	160446
0682	0682 Nässjö	2040	32296
0683	0683 Värnamo	2040	36179
0684	0684 Sävsjö	2040	11247
0685	0685 Vetlanda	2040	27184
0686	0686 Eksjö	2040	18080
0687	0687 Tranås	2040	18838
0760	0760 Uppvidinge	2040	8224
0761	0761 Lessebo	2040	7873
0763	0763 Tingsryd	2040	11955
0764	0764 Alvesta	2040	19824
0765	0765 Älmhult	2040	19122
0767	0767 Markaryd	2040	10740
0780	0780 Växjö	2040	106124
0781	0781 Ljungby	2040	28917
0821	0821 Högsby	2040	5021
0834	0834 Torsås	2040	6936
0840	0840 Mörbylånga	2040	16310
0860	0860 Hultsfred	2040	12828
0861	0861 Mönsterås	2040	12555
0862	0862 Emmaboda	2040	8968
0880	0880 Kalmar	2040	78232
0881	0881 Nybro	2040	19200
0882	0882 Oskarshamn	2040	25816
0883	0883 Västervik	2040	35331
0884	0884 Vimmerby	2040	14647
0885	0885 Borgholm	2040	10203
0980	0980 Gotland	2040	65004
1060	1060 Olofström	2040	12533
1080	1080 Karlskrona	2040	66586
1081	1081 Ronneby	2040	27855
1082	1082 Karlshamn	2040	31490
1083	1083 Sölvesborg	2040	17632
1214	1214 Svalöv	2040	15179
1230	1230 Staffanstorp	2040	29892
1231	1231 Burlöv	2040	22436
1233	1233 Vellinge	2040	42073
1256	1256 Östra Göinge	2040	14728
1257	1257 Örkelljunga	2040	11063
1260	1260 Bjuv	2040	17608
1261	1261 Kävlinge	2040	35024
1262	1262 Lomma	2040	26468
1263	1263 Svedala	2040	26801
1264	1264 Skurup	2040	18290
1265	1265 Sjöbo	2040	21368
1266	1266 Hörby	2040	16916
1267	1267 Höör	2040	18852
1270	1270 Tomelilla	2040	14575
1272	1272 Bromölla	2040	12688
1273	1273 Osby	2040	13570
1275	1275 Perstorp	2040	7909
1276	1276 Klippan	2040	18749
1277	1277 Åstorp	2040	18434
1278	1278 Båstad	2040	17144
1280	1280 Malmö	2040	409146
